2.5	0.0	1.0	0.65	1.0
2.5	0.0	1.0	0.7	1.0
2.5	0.0	1.0	0.75	1.0
2.5	0.0	1.0	0.8	1.0
2.5	0.0	1.0	0.85	1.0
2.5	0.0	1.0	0.9	1.0
2.5	0.0	1.0	0.95	1.0
2.5	0.0	1.0	1.0	1.0
3.0	0.0	1.0	0.0	0.0
3.0	0.0	1.0	0.05	0.15000000000000002
3.0	0.0	1.0	0.1	0.30000000000000004
3.0	0.0	1.0	0.15	0.44999999999999996
3.0	0.0	1.0	0.2	0.6000000000000001
3.0	0.0	1.0	0.25	0.75
3.0	0.0	1.0	0.3	0.8999999999999999
3.0	0.0	1.0	0.35	1.0
3.0	0.0	1.0	0.4	1.0
3.0	0.0	1.0	0.45	1.0
3.0	0.0	1.0	0.5	1.0
3.0	0.0	1.0	0.55	1.0
3.0	0.0	1.0	0.6	1.0
3.0	0.0	1.0	0.65	1.0
3.0	0.0	1.0	0.7	1.0
3.0	0.0	1.0	0.75	1.0
3.0	0.0	1.0	0.8	1.0
3.0	0.0	1.0	0.85	1.0
3.0	0.0	1.0	0.9	1.0
3.0	0.0	1.0	0.95	1.0
3.0	0.0	1.0	1.0	1.0
1.0	0.0	0.5	0.0	0.0
1.0	0.0	0.5	0.05	0.1
1.0	0.0	0.5	0.1	0.2
1.0	0.0	0.5	0.15	0.3
1.0	0.0	0.5	0.2	0.4
1.0	0.0	0.5	0.25	0.5
1.0	0.0	0.5	0.3	0.6
1.0	0.0	0.5	0.35	0.7
1.0	0.0	0.5	0.4	0.8
1.0	0.0	0.5	0.45	0.9
1.0	0.0	0.5	0.5	1.0
1.0	0.0	0.5	0.55	1.0
1.0	0.0	0.5	0.6	1.0
1.0	0.0	0.5	0.65	1.0
1.0	0.0	0.5	0.7	1.0
1.0	0.0	0.5	0.75	1.0
1.0	0.0	0.5	0.8	1.0
1.0	0.0	0.5	0.85	1.0
1.0	0.0	0.5	0.9	1.0
1.0	0.0	0.5	0.95	1.0
1.0	0.0	0.5	1.0	1.0
2.0	0.0	0.5	0.0	0.0
2.0	0.0	0.5	0.05	0.2
2.0	0.0	0.5	0.1	0.4
2.0	0.0	0.5	0.15	0.6
2.0	0.0	0.5	0.2	0.8
2.0	0.0	0.5	0.25	1.0
2.0	0.0	0.5	0.3	1.0
2.0	0.0	0.5	0.35	1.0
2.0	0.0	0.5	0.4	1.0
2.0	0.0	0.5	0.45	1.0
2.0	0.0	0.5	0.5	1.0
2.0	0.0	0.5	0.55	1.0
2.0	0.0	0.5	0.6	1.0
2.0	0.0	0.5	0.65	1.0
2.0	0.0	0.5	0.7	1.0
2.0	0.0	0.5	0.75	1.0
2.0	0.0	0.5	0.8	1.0
2.0	0.0	0.5	0.85	1.0
2.0	0.0	0.5	0.9	1.0
2.0	0.0	0.5	0.95	1.0
2.0	0.0	0.5	1.0	1.0
2.5	0.0	0.5	0.0	0.0
2.5	0.0	0.5	0.05	0.25
2.5	0.0	0.5	0.1	0.5
2.5	0.0	0.5	0.15	0.75
2.5	0.0	0.5	0.2	1.0
2.5	0.0	0.5	0.25	1.0
2.5	0.0	0.5	0.3	1.0
2.5	0.0	0.5	0.35	1.0
2.5	0.0	0.5	0.4	1.0
2.5	0.0	0.5	0.45	1.0
2.5	0.0	0.5	0.5	1.0
2.5	0.0	0.5	0.55	1.0
2.5	0.0	0.5	0.6	1.0
2.5	0.0	0.5	0.65	1.0
2.5	0.0	0.5	0.7	1.0
2.5	0.0	0.5	0.75	1.0
2.5	0.0	0.5	0.8	1.0
2.5	0.0	0.5	0.85	1.0
2.5	0.0	0.5	0.9	1.0
2.5	0.0	0.5	0.95	1.0
2.5	0.0	0.5	1.0	1.0
3.0	0.0	0.5	0.0	0.0
3.0	0.0	0.5	0.05	0.30000000000000004
3.0	0.0	0.5	0.1	0.6000000000000001
3.0	0.0	0.5	0.15	0.8999999999999999
3.0	0.0	0.5	0.2	1.0
3.0	0.0	0.5	0.25	1.0
3.0	0.0	0.5	0.3	1.0
3.0	0.0	0.5	0.35	1.0
3.0	0.0	0.5	0.4	1.0
3.0	0.0	0.5	0.45	1.0
3.0	0.0	0.5	0.5	1.0
3.0	0.0	0.5	0.55	1.0
3.0	0.0	0.5	0.6	1.0
3.0	0.0	0.5	0.65	1.0
3.0	0.0	0.5	0.7	1.0
3.0	0.0	0.5	0.75	1.0
3.0	0.0	0.5	0.8	1.0
3.0	0.0	0.5	0.85	1.0
3.0	0.0	0.5	0.9	1.0
3.0	0.0	0.5	0.95	1.0
3.0	0.0	0.5	1.0	1.0
1.0	0.2	0.8	0.0	0.0
1.0	0.2	0.8	0.05	0.0
1.0	0.2	0.8	0.1	0.0
1.0	0.2	0.8	0.15	0.0
1.0	0.2	0.8	0.2	0.0
1.0	0.2	0.8	0.25	0.0833333333333333
1.0	0.2	0.8	0.3	0.1666666666666666
1.0	0.2	0.8	0.35	0.24999999999999992
1.0	0.2	0.8	0.4	0.3333333333333333
1.0	0.2	0.8	0.45	0.41666666666666663
1.0	0.2	0.8	0.5	0.4999999999999999
1.0	0.2	0.8	0.55	0.5833333333333333
1.0	0.2	0.8	0.6	0.6666666666666665
1.0	0.2	0.8	0.65	0.7499999999999999
1.0	0.2	0.8	0.7	0.8333333333333331
1.0	0.2	0.8	0.75	0.9166666666666666
1.0	0.2	0.8	0.8	1.0
1.0	0.2	0.8	0.85	1.0
1.0	0.2	0.8	0.9	1.0
1.0	0.2	0.8	0.95	1.0
1.0	0.2	0.8	1.0	1.0
2.0	0.2	0.8	0.0	0.0
2.0	0.2	0.8	0.05	0.0
2.0	0.2	0.8	0.1	0.0
2.0	0.2	0.8	0.15	0.1666666666666666
2.0	0.2	0.8	0.2	0.3333333333333333
2.0	0.2	0.8	0.25	0.4999999999999999
2.0	0.2	0.8	0.3	0.6666666666666665
2.0	0.2	0.8	0.35	0.8333333333333331
2.0	0.2	0.8	0.4	1.0
2.0	0.2	0.8	0.45	1.0
2.0	0.2	0.8	0.5	1.0
2.0	0.2	0.8	0.55	1.0
2.0	0.2	0.8	0.6	1.0
2.0	0.2	0.8	0.65	1.0
2.0	0.2	0.8	0.7	1.0
2.0	0.2	0.8	0.75	1.0
2.0	0.2	0.8	0.8	1.0
2.0	0.2	0.8	0.85	1.0
2.0	0.2	0.8	0.9	1.0
2.0	0.2	0.8	0.95	1.0
2.0	0.2	0.8	1.0	1.0
2.5	0.2	0.8	0.0	0.0
2.5	0.2	0.8	0.05	0.0
2.5	0.2	0.8	0.1	0.0833333333333333
2.5	0.2	0.8	0.15	0.29166666666666663
2.5	0.2	0.8	0.2	0.4999999999999999
2.5	0.2	0.8	0.25	0.7083333333333333
2.5	0.2	0.8	0.3	0.9166666666666666
2.5	0.2	0.8	0.35	1.0
2.5	0.2	0.8	0.4	1.0
2.5	0.2	0.8	0.45	1.0
2.5	0.2	0.8	0.5	1.0
2.5	0.2	0.8	0.55	1.0
2.5	0.2	0.8	0.6	1.0
2.5	0.2	0.8	0.65	1.0
2.5	0.2	0.8	0.7	1.0
2.5	0.2	0.8	0.75	1.0
2.5	0.2	0.8	0.8	1.0
2.5	0.2	0.8	0.85	1.0
2.5	0.2	0.8	0.9	1.0
2.5	0.2	0.8	0.95	1.0
2.5	0.2	0.8	1.0	1.0
3.0	0.2	0.8	0.0	0.0
3.0	0.2	0.8	0.05	0.0
3.0	0.2	0.8	0.1	0.16666666666666669
3.0	0.2	0.8	0.15	0.4166666666666665
3.0	0.2	0.8	0.2	0.6666666666666667
3.0	0.2	0.8	0.25	0.9166666666666666
3.0	0.2	0.8	0.3	1.0
3.0	0.2	0.8	0.35	1.0
3.0	0.2	0.8	0.4	1.0
3.0	0.2	0.8	0.45	1.0
3.0	0.2	0.8	0.5	1.0
3.0	0.2	0.8	0.55	1.0
3.0	0.2	0.8	0.6	1.0
3.0	0.2	0.8	0.65	1.0
3.0	0.2	0.8	0.7	1.0
3.0	0.2	0.8	0.75	1.0
3.0	0.2	0.8	0.8	1.0
3.0	0.2	0.8	0.85	1.0
3.0	0.2	0.8	0.9	1.0
3.0	0.2	0.8	0.95	1.0
3.0	0.2	0.8	1.0	1.0
2.0	0.5	2.0	0.0	0.0
2.0	0.5	2.0	0.05	0.0
2.0	0.5	2.0	0.1	0.0
2.0	0.5	2.0	0.15	0.0
2.0	0.5	2.0	0.2	0.0
2.0	0.5	2.0	0.25	0.0
2.0	0.5	2.0	0.3	0.06666666666666665
2.0	0.5	2.0	0.35	0.1333333333333333
2.0	0.5	2.0	0.4	0.20000000000000004
2.0	0.5	2.0	0.45	0.26666666666666666
2.0	0.5	2.0	0.5	0.3333333333333333
2.0	0.5	2.0	0.55	0.4000000000000001
2.0	0.5	2.0	0.6	0.4666666666666666
2.0	0.5	2.0	0.65	0.5333333333333333
2.0	0.5	2.0	0.7	0.6
2.0	0.5	2.0	0.75	0.6666666666666666
2.0	0.5	2.0	0.8	0.7333333333333334
2.0	0.5	2.0	0.85	0.7999999999999999
2.0	0.5	2.0	0.9	0.8666666666666667
2.0	0.5	2.0	0.95	0.9333333333333332
2.0	0.5	2.0	1.0	1.0
2.0	0.5	2.0	0.0	0.0
2.0	0.5	2.0	0.05	0.0
2.0	0.5	2.0	0.1	0.0
2.0	0.5	2.0	0.15	0.0
2.0	0.5	2.0	0.2	0.0
2.0	0.5	2.0	0.25	0.0
2.0	0.5	2.0	0.3	0.06666666666666665
2.0	0.5	2.0	0.35	0.1333333333333333
2.0	0.5	2.0	0.4	0.20000000000000004
2.0	0.5	2.0	0.45	0.26666666666666666
2.0	0.5	2.0	0.5	0.3333333333333333
2.0	0.5	2.0	0.55	0.4000000000000001
2.0	0.5	2.0	0.6	0.4666666666666666
2.0	0.5	2.0	0.65	0.5333333333333333
2.0	0.5	2.0	0.7	0.6
2.0	0.5	2.0	0.75	0.6666666666666666
2.0	0.5	2.0	0.8	0.7333333333333334
2.0	0.5	2.0	0.85	0.7999999999999999
2.0	0.5	2.0	0.9	0.8666666666666667
2.0	0.5	2.0	0.95	0.9333333333333332
2.0	0.5	2.0	1.0	1.0
2.5	0.5	2.0	0.0	0.0
2.5	0.5	2.0	0.05	0.0
2.5	0.5	2.0	0.1	0.0
2.5	0.5	2.0	0.15	0.0
2.5	0.5	2.0	0.2	0.0
2.5	0.5	2.0	0.25	0.08333333333333333
2.5	0.5	2.0	0.3	0.16666666666666666
2.5	0.5	2.0	0.35	0.25
2.5	0.5	2.0	0.4	0.3333333333333333
2.5	0.5	2.0	0.45	0.4166666666666667
2.5	0.5	2.0	0.5	0.5
2.5	0.5	2.0	0.55	0.5833333333333334
2.5	0.5	2.0	0.6	0.6666666666666666
2.5	0.5	2.0	0.65	0.75
2.5	0.5	2.0	0.7	0.8333333333333334
2.5	0.5	2.0	0.75	0.9166666666666666
2.5	0.5	2.0	0.8	1.0
2.5	0.5	2.0	0.85	1.0
2.5	0.5	2.0	0.9	1.0
2.5	0.5	2.0	0.95	1.0
2.5	0.5	2.0	1.0	1.0
3.0	0.5	2.0	0.0	0.0
3.0	0.5	2.0	0.05	0.0
3.0	0.5	2.0	0.1	0.0
3.0	0.5	2.0	0.15	0.0
3.0	0.5	2.0	0.2	0.06666666666666672
3.0	0.5	2.0	0.25	0.16666666666666666
3.0	0.5	2.0	0.3	0.2666666666666666
3.0	0.5	2.0	0.35	0.36666666666666653
3.0	0.5	2.0	0.4	0.4666666666666668
3.0	0.5	2.0	0.45	0.5666666666666668
3.0	0.5	2.0	0.5	0.6666666666666666
3.0	0.5	2.0	0.55	0.7666666666666667
3.0	0.5	2.0	0.6	0.8666666666666666
3.0	0.5	2.0	0.65	0.9666666666666668
3.0	0.5	2.0	0.7	1.0
3.0	0.5	2.0	0.75	1.0
3.0	0.5	2.0	0.8	1.0
3.0	0.5	2.0	0.85	1.0
3.0	0.5	2.0	0.9	1.0
3.0	0.5	2.0	0.95	1.0
3.0	0.5	2.0	1.0	1.0
3.0	1.0	3.0	0.0	0.0
3.0	1.0	3.0	0.05	0.0
3.0	1.0	3.0	0.1	0.0
3.0	1.0	3.0	0.15	0.0
3.0	1.0	3.0	0.2	0.0
3.0	1.0	3.0	0.25	0.0
3.0	1.0	3.0	0.3	0.0
3.0	1.0	3.0	0.35	0.02499999999999991
3.0	1.0	3.0	0.4	0.10000000000000009
3.0	1.0	3.0	0.45	0.17500000000000004
3.0	1.0	3.0	0.5	0.25
3.0	1.0	3.0	0.55	0.32500000000000007
3.0	1.0	3.0	0.6	0.3999999999999999
3.0	1.0	3.0	0.65	0.4750000000000001
3.0	1.0	3.0	0.7	0.5499999999999998
3.0	1.0	3.0	0.75	0.625
3.0	1.0	3.0	0.8	0.7000000000000002
3.0	1.0	3.0	0.85	0.7749999999999999
3.0	1.0	3.0	0.9	0.8500000000000001
3.0	1.0	3.0	0.95	0.9249999999999998
3.0	1.0	3.0	1.0	1.0
3.0	1.0	3.0	0.0	0.0
3.0	1.0	3.0	0.05	0.0
3.0	1.0	3.0	0.1	0.0
3.0	1.0	3.0	0.15	0.0
3.0	1.0	3.0	0.2	0.0
3.0	1.0	3.0	0.25	0.0
3.0	1.0	3.0	0.3	0.0
3.0	1.0	3.0	0.35	0.02499999999999991
3.0	1.0	3.0	0.4	0.10000000000000009
3.0	1.0	3.0	0.45	0.17500000000000004
3.0	1.0	3.0	0.5	0.25
3.0	1.0	3.0	0.55	0.32500000000000007
3.0	1.0	3.0	0.6	0.3999999999999999
3.0	1.0	3.0	0.65	0.4750000000000001
3.0	1.0	3.0	0.7	0.5499999999999998
3.0	1.0	3.0	0.75	0.625
3.0	1.0	3.0	0.8	0.7000000000000002
3.0	1.0	3.0	0.85	0.7749999999999999
3.0	1.0	3.0	0.9	0.8500000000000001
3.0	1.0	3.0	0.95	0.9249999999999998
3.0	1.0	3.0	1.0	1.0
3.0	1.0	3.0	0.0	0.0
3.0	1.0	3.0	0.05	0.0
3.0	1.0	3.0	0.1	0.0
3.0	1.0	3.0	0.15	0.0
3.0	1.0	3.0	0.2	0.0
3.0	1.0	3.0	0.25	0.0
3.0	1.0	3.0	0.3	0.0
3.0	1.0	3.0	0.35	0.02499999999999991
3.0	1.0	3.0	0.4	0.10000000000000009
3.0	1.0	3.0	0.45	0.17500000000000004
3.0	1.0	3.0	0.5	0.25
3.0	1.0	3.0	0.55	0.32500000000000007
3.0	1.0	3.0	0.6	0.3999999999999999
3.0	1.0	3.0	0.65	0.4750000000000001
3.0	1.0	3.0	0.7	0.5499999999999998
3.0	1.0	3.0	0.75	0.625
3.0	1.0	3.0	0.8	0.7000000000000002
3.0	1.0	3.0	0.85	0.7749999999999999
3.0	1.0	3.0	0.9	0.8500000000000001
3.0	1.0	3.0	0.95	0.9249999999999998
3.0	1.0	3.0	1.0	1.0
3.0	1.0	3.0	0.0	0.0
3.0	1.0	3.0	0.05	0.0
3.0	1.0	3.0	0.1	0.0
3.0	1.0	3.0	0.15	0.0
3.0	1.0	3.0	0.2	0.0
3.0	1.0	3.0	0.25	0.0
3.0	1.0	3.0	0.3	0.0
3.0	1.0	3.0	0.35	0.02499999999999991
3.0	1.0	3.0	0.4	0.10000000000000009
3.0	1.0	3.0	0.45	0.17500000000000004
3.0	1.0	3.0	0.5	0.25
3.0	1.0	3.0	0.55	0.32500000000000007
3.0	1.0	3.0	0.6	0.3999999999999999
3.0	1.0	3.0	0.65	0.4750000000000001
3.0	1.0	3.0	0.7	0.5499999999999998
3.0	1.0	3.0	0.75	0.625
3.0	1.0	3.0	0.8	0.7000000000000002
3.0	1.0	3.0	0.85	0.7749999999999999
3.0	1.0	3.0	0.9	0.8500000000000001
3.0	1.0	3.0	0.95	0.9249999999999998
3.0	1.0	3.0	1.0	1.0
