0.5,2.0,1.25	0.85	2	0.5499999999999998	2	0.55
0.5,2.0,1.25	0.9	2	0.7000000000000002	2	0.7
0.5,2.0,1.25	0.95	2	0.8499999999999996	2	0.85
0.5,2.0,1.25	1.0	2	1.0	2	1.0
2.0,0.0,1.0	0.0	0	0.0	0	0.0
2.0,0.0,1.0	0.05	0	0.15000000000000002	0	0.07500000000000001
2.0,0.0,1.0	0.1	0	0.30000000000000004	0	0.15000000000000002
2.0,0.0,1.0	0.15	0	0.44999999999999996	0	0.22499999999999998
2.0,0.0,1.0	0.2	0	0.6000000000000001	0	0.30000000000000004
2.0,0.0,1.0	0.25	0	0.75	0	0.375
2.0,0.0,1.0	0.3	0	0.8999999999999999	0	0.44999999999999996
2.0,0.0,1.0	0.35	1	0.04999999999999982	0	0.5249999999999999
2.0,0.0,1.0	0.4	1	0.20000000000000018	0	0.6000000000000001
2.0,0.0,1.0	0.45	1	0.3500000000000001	0	0.675
2.0,0.0,1.0	0.5	1	0.5	0	0.75
2.0,0.0,1.0	0.55	1	0.6500000000000001	0	0.8250000000000001
2.0,0.0,1.0	0.6	1	0.7999999999999998	0	0.8999999999999999
2.0,0.0,1.0	0.65	1	0.9500000000000002	0	0.9750000000000001
2.0,0.0,1.0	0.7	2	0.09999999999999964	2	0.09999999999999964
2.0,0.0,1.0	0.75	2	0.25	2	0.25
2.0,0.0,1.0	0.8	2	0.40000000000000036	2	0.40000000000000036
2.0,0.0,1.0	0.85	2	0.5499999999999998	2	0.5499999999999998
2.0,0.0,1.0	0.9	2	0.7000000000000002	2	0.7000000000000002
2.0,0.0,1.0	0.95	2	0.8499999999999996	2	0.8499999999999996
2.0,0.0,1.0	1.0	2	1.0	2	1.0
1.0,1.0,1.0,1.0,1.0	0.0	0	0.0	0	0.0
1.0,1.0,1.0,1.0,1.0	0.05	0	0.25	0	0.25
1.0,1.0,1.0,1.0,1.0	0.1	0	0.5	0	0.5
1.0,1.0,1.0,1.0,1.0	0.15	0	0.75	0	0.75
1.0,1.0,1.0,1.0,1.0	0.2	1	0.0	1	0.0
1.0,1.0,1.0,1.0,1.0	0.25	1	0.25	1	0.25
1.0,1.0,1.0,1.0,1.0	0.3	1	0.5	1	0.5
1.0,1.0,1.0,1.0,1.0	0.35	1	0.75	1	0.75
1.0,1.0,1.0,1.0,1.0	0.4	2	0.0	2	0.0
1.0,1.0,1.0,1.0,1.0	0.45	2	0.25	2	0.25
1.0,1.0,1.0,1.0,1.0	0.5	2	0.5	2	0.5
1.0,1.0,1.0,1.0,1.0	0.55	2	0.75	2	0.75
1.0,1.0,1.0,1.0,1.0	0.6	3	0.0	3	0.0
1.0,1.0,1.0,1.0,1.0	0.65	3	0.25	3	0.25
1.0,1.0,1.0,1.0,1.0	0.7	3	0.5	3	0.5
1.0,1.0,1.0,1.0,1.0	0.75	3	0.75	3	0.75
1.0,1.0,1.0,1.0,1.0	0.8	4	0.0	4	0.0
1.0,1.0,1.0,1.0,1.0	0.85	4	0.25	4	0.25
1.0,1.0,1.0,1.0,1.0	0.9	4	0.5	4	0.5
1.0,1.0,1.0,1.0,1.0	0.95	4	0.75	4	0.75
1.0,1.0,1.0,1.0,1.0	1.0	4	1.0	4	1.0
0.25,0.5,0.75,1.0,1.25,1.5	0.0	0	0.0	0	0.0
0.25,0.5,0.75,1.0,1.25,1.5	0.05	0	0.30000000000000004	1	0.025000000000000022
0.25,0.5,0.75,1.0,1.25,1.5	0.1	0	0.6000000000000001	1	0.55
0.25,0.5,0.75,1.0,1.25,1.5	0.15	0	0.8999999999999999	2	0.04999999999999997
0.25,0.5,0.75,1.0,1.25,1.5	0.2	1	0.20000000000000018	2	0.4000000000000001
0.25,0.5,0.75,1.0,1.25,1.5	0.25	1	0.5	2	0.75
0.25,0.5,0.75,1.0,1.25,1.5	0.3	1	0.7999999999999998	3	0.07499999999999996
0.25,0.5,0.75,1.0,1.25,1.5	0.35	2	0.09999999999999964	3	0.3374999999999999
0.25,0.5,0.75,1.0,1.25,1.5	0.4	2	0.40000000000000036	3	0.6000000000000001
0.25,0.5,0.75,1.0,1.25,1.5	0.45	2	0.7000000000000002	3	0.8625000000000003
0.25,0.5,0.75,1.0,1.25,1.5	0.5	3	0.0	4	0.1
0.25,0.5,0.75,1.0,1.25,1.5	0.55	3	0.30000000000000027	4	0.31000000000000016
0.25,0.5,0.75,1.0,1.25,1.5	0.6	3	0.5999999999999996	4	0.5199999999999999
0.25,0.5,0.75,1.0,1.25,1.5	0.65	3	0.9000000000000004	4	0.7300000000000001
0.25,0.5,0.75,1.0,1.25,1.5	0.7	4	0.1999999999999993	4	0.9399999999999998
0.25,0.5,0.75,1.0,1.25,1.5	0.75	4	0.5	5	0.125
0.25,0.5,0.75,1.0,1.25,1.5	0.8	4	0.8000000000000007	5	0.3000000000000001
0.25,0.5,0.75,1.0,1.25,1.5	0.85	5	0.09999999999999964	5	0.47499999999999964
0.25,0.5,0.75,1.0,1.25,1.5	0.9	5	0.40000000000000036	5	0.6500000000000004
0.25,0.5,0.75,1.0,1.25,1.5	0.95	5	0.6999999999999993	5	0.8249999999999998
0.25,0.5,0.75,1.0,1.25,1.5	1.0	5	1.0	5	1.0
